"Year","Depletion","Ensemble.Model","Region"
2020,0.5951017631385,"63","Region 2"
2021,0.590473390179359,"63","Region 2"
2022,0.575802387994304,"63","Region 2"
1954,1,"64","Region 2"
1955,0.999654375784476,"64","Region 2"
1956,0.997893410154843,"64","Region 2"
1957,0.996001506159115,"64","Region 2"
1958,0.994396752990194,"64","Region 2"
1959,0.992629348593781,"64","Region 2"
1960,0.988104648248472,"64","Region 2"
1961,0.98293187373347,"64","Region 2"
1962,0.977240111220737,"64","Region 2"
1963,0.966824165550699,"64","Region 2"
1964,0.947621265940721,"64","Region 2"
1965,0.936458035629227,"64","Region 2"
1966,0.94196160293513,"64","Region 2"
1967,0.937176411163026,"64","Region 2"
1968,0.915840181354491,"64","Region 2"
1969,0.890625647829512,"64","Region 2"
1970,0.884804696319711,"64","Region 2"
1971,0.878326064585681,"64","Region 2"
1972,0.86094674556213,"64","Region 2"
1973,0.830451598225458,"64","Region 2"
1974,0.81191911580005,"64","Region 2"
1975,0.802813987171529,"64","Region 2"
1976,0.811551225022947,"64","Region 2"
1977,0.850303903753368,"64","Region 2"
1978,0.873166757197175,"64","Region 2"
1979,0.858406602297859,"64","Region 2"
1980,0.850008854258898,"64","Region 2"
1981,0.840253482078025,"64","Region 2"
1982,0.824941075637454,"64","Region 2"
1983,0.826211233385737,"64","Region 2"
1984,0.843533333333333,"64","Region 2"
1985,0.85473725592976,"64","Region 2"
1986,0.859420870029357,"64","Region 2"
1987,0.853345925526174,"64","Region 2"
1988,0.837118967673975,"64","Region 2"
1989,0.830301347035134,"64","Region 2"
1990,0.824428551395316,"64","Region 2"
1991,0.831454495463294,"64","Region 2"
1992,0.832723372034326,"64","Region 2"
1993,0.831350717843539,"64","Region 2"
1994,0.833275362318841,"64","Region 2"
1995,0.834237926451041,"64","Region 2"
1996,0.837401531121713,"64","Region 2"
1997,0.842222222222222,"64","Region 2"
1998,0.847952586206897,"64","Region 2"
1999,0.837081277590236,"64","Region 2"
2000,0.82964151952916,"64","Region 2"
2001,0.814880577352655,"64","Region 2"
2002,0.805432797124507,"64","Region 2"
2003,0.776276019389792,"64","Region 2"
2004,0.745111492281304,"64","Region 2"
2005,0.754000542446433,"64","Region 2"
2006,0.751647004749502,"64","Region 2"
2007,0.747781621296436,"64","Region 2"
2008,0.74620515783392,"64","Region 2"
2009,0.739462150316541,"64","Region 2"
2010,0.754087638979725,"64","Region 2"
2011,0.761189906060048,"64","Region 2"
2012,0.738375528385073,"64","Region 2"
2013,0.722003839473444,"64","Region 2"
2014,0.716355017118778,"64","Region 2"
2015,0.709331625026692,"64","Region 2"
2016,0.669492653912735,"64","Region 2"
2017,0.657446808510638,"64","Region 2"
2018,0.653552168815944,"64","Region 2"
2019,0.639095913098544,"64","Region 2"
2020,0.64482794796475,"64","Region 2"
2021,0.639063611004759,"64","Region 2"
2022,0.62715278477188,"64","Region 2"
1954,1,"65","Region 2"
1955,0.999395752137527,"65","Region 2"
1956,0.995891114535182,"65","Region 2"
1957,0.991722004912217,"65","Region 2"
1958,0.98779110582059,"65","Region 2"
1959,0.983861653952527,"65","Region 2"
1960,0.975488531472849,"65","Region 2"
1961,0.965281396560709,"65","Region 2"
1962,0.952795729137398,"65","Region 2"
1963,0.931750975830935,"65","Region 2"
1964,0.895641689738323,"65","Region 2"
1965,0.872913378294351,"65","Region 2"
1966,0.877853118135804,"65","Region 2"
1967,0.868801064031921,"65","Region 2"
1968,0.833084256634888,"65","Region 2"
1969,0.791536774044568,"65","Region 2"
1970,0.775951878953243,"65","Region 2"
1971,0.762492573767245,"65","Region 2"
1972,0.733917309039944,"65","Region 2"
1973,0.683031487187195,"65","Region 2"
1974,0.649942847811888,"65","Region 2"
1975,0.63151802157327,"65","Region 2"
1976,0.639439885836604,"65","Region 2"
1977,0.692865908533093,"65","Region 2"
1978,0.729656646035956,"65","Region 2"
1979,0.71055900621118,"65","Region 2"
1980,0.698648018648019,"65","Region 2"
1981,0.68455975107224,"65","Region 2"
1982,0.662005182736127,"65","Region 2"
1983,0.657278020378457,"65","Region 2"
1984,0.675161261818503,"65","Region 2"
1985,0.690935314685315,"65","Region 2"
1986,0.701190893169877,"65","Region 2"
1987,0.698287937743191,"65","Region 2"
1988,0.677784310431715,"65","Region 2"
1989,0.6653765323993,"65","Region 2"
1990,0.648172965246136,"65","Region 2"
1991,0.648265486725664,"65","Region 2"
1992,0.653113345224582,"65","Region 2"
1993,0.653129241441713,"65","Region 2"
1994,0.654534005037783,"65","Region 2"
1995,0.656079016556527,"65","Region 2"
1996,0.66207333380252,"65","Region 2"
1997,0.671369815266643,"65","Region 2"
1998,0.683192994274166,"65","Region 2"
1999,0.67484860198428,"65","Region 2"
2000,0.664902306737241,"65","Region 2"
2001,0.642363410596027,"65","Region 2"
2002,0.630575035063114,"65","Region 2"
2003,0.59317083134745,"65","Region 2"
2004,0.556322070260123,"65","Region 2"
2005,0.574302578440509,"65","Region 2"
2006,0.574212815308785,"65","Region 2"
2007,0.570098730606488,"65","Region 2"
2008,0.568045112781955,"65","Region 2"
2009,0.557490094032764,"65","Region 2"
2010,0.571485215815113,"65","Region 2"
2011,0.575936777592603,"65","Region 2"
2012,0.548482449195038,"65","Region 2"
2013,0.53167456144917,"65","Region 2"
2014,0.529757785467128,"65","Region 2"
2015,0.524141221374046,"65","Region 2"
2016,0.470017228648782,"65","Region 2"
2017,0.455332427399466,"65","Region 2"
2018,0.454659722569983,"65","Region 2"
2019,0.439293022304072,"65","Region 2"
2020,0.443471208434712,"65","Region 2"
2021,0.440197328307743,"65","Region 2"
2022,0.422536836033769,"65","Region 2"
1954,1,"66","Region 2"
1955,0.999301773495322,"66","Region 2"
1956,0.995055580881579,"66","Region 2"
1957,0.989797359316529,"66","Region 2"
1958,0.984830680482854,"66","Region 2"
1959,0.979883330387131,"66","Region 2"
1960,0.970061358346851,"66","Region 2"
1961,0.958163751695816,"66","Region 2"
1962,0.942985746436609,"66","Region 2"
1963,0.917497894223523,"66","Region 2"
1964,0.874523188114836,"66","Region 2"
1965,0.846385542168675,"66","Region 2"
1966,0.850387763894873,"66","Region 2"
1967,0.841645951234992,"66","Region 2"
1968,0.803216012594175,"66","Region 2"
1969,0.756409456677687,"66","Region 2"
1970,0.736192201865647,"66","Region 2"
1971,0.72,"66","Region 2"
1972,0.688953009068425,"66","Region 2"
1973,0.6349160900342,"66","Region 2"
1974,0.599485640805829,"66","Region 2"
1975,0.577311156037493,"66","Region 2"
1976,0.58064790328674,"66","Region 2"
1977,0.6355136045378,"66","Region 2"
1978,0.680638674388674,"66","Region 2"
1979,0.666211953950481,"66","Region 2"
1980,0.656455486542443,"66","Region 2"
1981,0.641511617555417,"66","Region 2"
1982,0.61537734064687,"66","Region 2"
1983,0.605825242718447,"66","Region 2"
1984,0.622725973902276,"66","Region 2"
1985,0.641627425127143,"66","Region 2"
1986,0.654891253177667,"66","Region 2"
1987,0.653418405365127,"66","Region 2"
1988,0.63374571067365,"66","Region 2"
1989,0.620861762781568,"66","Region 2"
1990,0.6018536121673,"66","Region 2"
1991,0.60016065016065,"66","Region 2"
1992,0.602785076195481,"66","Region 2"
1993,0.6013654946852,"66","Region 2"
1994,0.601938701633014,"66","Region 2"
1995,0.605636952498458,"66","Region 2"
1996,0.613957194899818,"66","Region 2"
1997,0.624883825513416,"66","Region 2"
1998,0.637690300130492,"66","Region 2"
1999,0.629957805907173,"66","Region 2"
2000,0.62140974053004,"66","Region 2"
2001,0.598814429263356,"66","Region 2"
2002,0.583642793987622,"66","Region 2"
2003,0.544317205840252,"66","Region 2"
2004,0.504431314623338,"66","Region 2"
2005,0.523207386549669,"66","Region 2"
2006,0.525323249573067,"66","Region 2"
2007,0.524397271551217,"66","Region 2"
2008,0.524438218990284,"66","Region 2"
2009,0.512107923746879,"66","Region 2"
2010,0.522924784508206,"66","Region 2"
2011,0.527203690161445,"66","Region 2"
2012,0.500066017494636,"66","Region 2"
2013,0.482555175966596,"66","Region 2"
2014,0.479616021527634,"66","Region 2"
2015,0.47636219142701,"66","Region 2"
2016,0.42256412856129,"66","Region 2"
2017,0.408062103471398,"66","Region 2"
2018,0.406043815094146,"66","Region 2"
2019,0.389794534835211,"66","Region 2"
2020,0.394146288090158,"66","Region 2"
2021,0.388133303310065,"66","Region 2"
2022,0.369219598773732,"66","Region 2"
1954,1,"67","Region 2"
1955,0.999662340403081,"67","Region 2"
1956,0.997923113667989,"67","Region 2"
1957,0.99620281899416,"67","Region 2"
1958,0.994853776997003,"67","Region 2"
1959,0.993388566351935,"67","Region 2"
1960,0.989285636667898,"67","Region 2"
1961,0.98481790876666,"67","Region 2"
1962,0.979901911214481,"67","Region 2"
1963,0.969976571312874,"67","Region 2"
1964,0.950149925037481,"67","Region 2"
1965,0.940831458187318,"67","Region 2"
1966,0.949513381995134,"67","Region 2"
1967,0.94514452513171,"67","Region 2"
1968,0.924680592171973,"67","Region 2"
1969,0.902223706814278,"67","Region 2"
1970,0.900586902800659,"67","Region 2"
1971,0.89548880638992,"67","Region 2"
1972,0.879213824996958,"67","Region 2"
1973,0.846627408993576,"67","Region 2"
1974,0.826517401568807,"67","Region 2"
1975,0.819756324562146,"67","Region 2"
1976,0.837304391721353,"67","Region 2"
1977,0.883521126760563,"67","Region 2"
1978,0.904484950233841,"67","Region 2"
1979,0.886312320742052,"67","Region 2"
1980,0.877698834241567,"67","Region 2"
1981,0.869125147116516,"67","Region 2"
1982,0.853782796977159,"67","Region 2"
1983,0.856555658082376,"67","Region 2"
1984,0.873511325601308,"67","Region 2"
1985,0.883694061464993,"67","Region 2"
1986,0.889617486338798,"67","Region 2"
1987,0.884903185990897,"67","Region 2"
1988,0.866174920969441,"67","Region 2"
1989,0.857013574660633,"67","Region 2"
1990,0.846657594829053,"67","Region 2"
1991,0.854705102717031,"67","Region 2"
1992,0.863185153215365,"67","Region 2"
1993,0.862664090091291,"67","Region 2"
1994,0.864731726800692,"67","Region 2"
1995,0.866729500471254,"67","Region 2"
1996,0.870701687603096,"67","Region 2"
1997,0.876109585541861,"67","Region 2"
1998,0.883006655675643,"67","Region 2"
1999,0.871082579515611,"67","Region 2"
2000,0.861901243689201,"67","Region 2"
2001,0.843153412992721,"67","Region 2"
2002,0.834153197470134,"67","Region 2"
2003,0.799918940826804,"67","Region 2"
2004,0.773879013000796,"67","Region 2"
2005,0.798494737461045,"67","Region 2"
2006,0.7982858390654,"67","Region 2"
2007,0.792257210610489,"67","Region 2"
2008,0.790046937056204,"67","Region 2"
2009,0.781053033679251,"67","Region 2"
2010,0.795980906358654,"67","Region 2"
2011,0.80052436093511,"67","Region 2"
2012,0.774442631865144,"67","Region 2"
2013,0.758813623770982,"67","Region 2"
2014,0.76030303030303,"67","Region 2"
2015,0.754900039200314,"67","Region 2"
2016,0.700479233226837,"67","Region 2"
2017,0.690205898720089,"67","Region 2"
2018,0.692768079800499,"67","Region 2"
2019,0.678249228799255,"67","Region 2"
2020,0.688272785213512,"67","Region 2"
2021,0.697728854305055,"67","Region 2"
2022,0.691361414685046,"67","Region 2"
1954,1,"68","Region 2"
1955,0.999325963871664,"68","Region 2"
1956,0.995373340988146,"68","Region 2"
1957,0.990531781314691,"68","Region 2"
1958,0.98601805004786,"68","Region 2"
1959,0.981500967380605,"68","Region 2"
1960,0.972315750093528,"68","Region 2"
1961,0.961236732810337,"68","Region 2"
1962,0.947312074634855,"68","Region 2"
1963,0.923553452355345,"68","Region 2"
1964,0.882948542359617,"68","Region 2"
1965,0.856797519575385,"68","Region 2"
1966,0.861775371840017,"68","Region 2"
1967,0.853705138135812,"68","Region 2"
1968,0.816948030453492,"68","Region 2"
1969,0.772243088479773,"68","Region 2"
1970,0.753753155307559,"68","Region 2"
1971,0.738780125803944,"68","Region 2"
1972,0.708951101157148,"68","Region 2"
1973,0.656370287895658,"68","Region 2"
1974,0.621944707604857,"68","Region 2"
1975,0.601028825655761,"68","Region 2"
1976,0.606230351529008,"68","Region 2"
1977,0.662501110222933,"68","Region 2"
1978,0.707326653306613,"68","Region 2"
1979,0.692470495672699,"68","Region 2"
1980,0.682729689317162,"68","Region 2"
1981,0.66802513464991,"68","Region 2"
1982,0.642276422764228,"68","Region 2"
1983,0.633787893652507,"68","Region 2"
1984,0.651606098379519,"68","Region 2"
1985,0.670413864949332,"68","Region 2"
1986,0.683418609058177,"68","Region 2"
1987,0.681642602662666,"68","Region 2"
1988,0.661503499681847,"68","Region 2"
1989,0.64851690912526,"68","Region 2"
1990,0.629765113592607,"68","Region 2"
1991,0.628775119617225,"68","Region 2"
1992,0.632123299770359,"68","Region 2"
1993,0.63114659642769,"68","Region 2"
1994,0.632187727972765,"68","Region 2"
1995,0.636156174804005,"68","Region 2"
1996,0.644472496366001,"68","Region 2"
1997,0.655083976395824,"68","Region 2"
1998,0.667585954645209,"68","Region 2"
1999,0.659032865815365,"68","Region 2"
2000,0.64992276365679,"68","Region 2"
2001,0.626792147636203,"68","Region 2"
2002,0.61137472783242,"68","Region 2"
2003,0.57121090617482,"68","Region 2"
2004,0.531147423493156,"68","Region 2"
2005,0.550871474188398,"68","Region 2"
2006,0.552920792079208,"68","Region 2"
2007,0.551584359679541,"68","Region 2"
2008,0.551364023870418,"68","Region 2"
2009,0.538824704927247,"68","Region 2"
2010,0.550229746070133,"68","Region 2"
2011,0.554775458570525,"68","Region 2"
2012,0.527108535418894,"68","Region 2"
2013,0.509409348284667,"68","Region 2"
2014,0.506765405977255,"68","Region 2"
2015,0.503371414064483,"68","Region 2"
2016,0.448186878934499,"68","Region 2"
2017,0.433478376227116,"68","Region 2"
2018,0.431664289864258,"68","Region 2"
2019,0.415122161231299,"68","Region 2"
2020,0.419814153776418,"68","Region 2"
2021,0.414693020815113,"68","Region 2"
2022,0.396747562056738,"68","Region 2"
1954,1,"69","Region 2"
1955,0.999618799892367,"69","Region 2"
1956,0.997702977294814,"69","Region 2"
1957,0.995763269965316,"69","Region 2"
1958,0.994197036971908,"69","Region 2"
1959,0.992539278504345,"69","Region 2"
1960,0.988059153118398,"69","Region 2"
1961,0.983083125170034,"69","Region 2"
1962,0.977531384098723,"69","Region 2"
1963,0.966532675558804,"69","Region 2"
1964,0.944951501485379,"69","Region 2"
1965,0.934282499903014,"69","Region 2"
1966,0.943183106040573,"69","Region 2"
1967,0.938638578604093,"69","Region 2"
1968,0.916701974408948,"69","Region 2"
1969,0.892028805562453,"69","Region 2"
1970,0.889217213775318,"69","Region 2"
1971,0.883541190936238,"69","Region 2"
1972,0.865987857323552,"69","Region 2"
1973,0.831170633543821,"69","Region 2"
1974,0.809527552865341,"69","Region 2"
1975,0.801595188284519,"69","Region 2"
1976,0.818956643112623,"69","Region 2"
1977,0.86862556435497,"69","Region 2"
1978,0.893191597064034,"69","Region 2"
1979,0.875256016385049,"69","Region 2"
1980,0.86652785755313,"69","Region 2"
1981,0.857015046766978,"69","Region 2"
1982,0.839903169014084,"69","Region 2"
1983,0.841552191792808,"69","Region 2"
1984,0.859159526723786,"69","Region 2"
1985,0.87074939564867,"69","Region 2"
1986,0.877700774561761,"69","Region 2"
1987,0.873266688165108,"69","Region 2"
1988,0.853967007069914,"69","Region 2"
1989,0.844025962934495,"69","Region 2"
1990,0.832259488084731,"69","Region 2"
1991,0.839381906077348,"69","Region 2"
1992,0.847977053140097,"69","Region 2"
1993,0.847867066955247,"69","Region 2"
1994,0.850188048474718,"69","Region 2"
1995,0.852861753276691,"69","Region 2"
1996,0.857332184745875,"69","Region 2"
1997,0.863239896131567,"69","Region 2"
1998,0.87047193877551,"69","Region 2"
1999,0.858247579613956,"69","Region 2"
2000,0.8485312899106,"69","Region 2"
2001,0.82855930405262,"69","Region 2"
2002,0.818254371326997,"69","Region 2"
2003,0.782308175661523,"69","Region 2"
2004,0.753997117957867,"69","Region 2"
2005,0.779062652961331,"69","Region 2"
2006,0.779492708392442,"69","Region 2"
2007,0.774063105137259,"69","Region 2"
2008,0.772037973122919,"69","Region 2"
2009,0.762345276872964,"69","Region 2"
2010,0.777291514709458,"69","Region 2"
2011,0.782107760081328,"69","Region 2"
2012,0.755296491424728,"69","Region 2"
2013,0.739208230820845,"69","Region 2"
2014,0.740505008347245,"69","Region 2"
2015,0.73529560256475,"69","Region 2"
2016,0.679193899782135,"69","Region 2"
2017,0.667859780694279,"69","Region 2"
2018,0.669912807156607,"69","Region 2"
2019,0.654737216329916,"69","Region 2"
2020,0.664231689184821,"69","Region 2"
2021,0.672487388436166,"69","Region 2"
2022,0.665663505763443,"69","Region 2"
1954,1,"70","Region 2"
1955,0.999583214512909,"70","Region 2"
1956,0.997390396659708,"70","Region 2"
1957,0.994947085357391,"70","Region 2"
1958,0.992825151106666,"70","Region 2"
1959,0.990538000961496,"70","Region 2"
1960,0.98501090324802,"70","Region 2"
1961,0.978604353077473,"70","Region 2"
1962,0.971294653496809,"70","Region 2"
1963,0.958193879990437,"70","Region 2"
1964,0.934431857191898,"70","Region 2"
1965,0.920532262860541,"70","Region 2"
1966,0.926284907902555,"70","Region 2"
1967,0.920472645108716,"70","Region 2"
1968,0.894871372031662,"70","Region 2"
1969,0.865313302272511,"70","Region 2"
1970,0.857238709677419,"70","Region 2"
